path,class,label
prepared_liveness_data\raw\spoof\kaggle_50_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_26_frame140.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_63_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame155.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_78_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_56_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_17_frame10.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame110.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_56_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame225.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_73_frame255.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame200.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame410.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame150.jpg,real,1
prepared_liveness_data\raw\real\kaggle_19_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_14_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_55_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_3_frame265.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame620.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_67_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_8_frame245.jpg,real,1
prepared_liveness_data\raw\real\kaggle_37_frame255.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame140.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame245.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame395.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame450.jpg,real,1
prepared_liveness_data\raw\real\kaggle_51_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame280.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame215.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_23_frame380.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_16_frame195.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_64_frame185.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame460.jpg,real,1
prepared_liveness_data\raw\real\kaggle_54_frame90.jpg,real,1
prepared_liveness_data\raw\real\kaggle_42_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_35_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_24_frame120.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame160.jpg,real,1
prepared_liveness_data\raw\real\kaggle_46_frame350.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame400.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame555.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame70.jpg,real,1
prepared_liveness_data\raw\real\kaggle_35_frame30.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame50.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_78_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame420.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame355.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame550.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame350.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_7_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_65_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame355.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_9_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_73_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_43_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_36_frame175.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame90.jpg,real,1
prepared_liveness_data\raw\real\kaggle_78_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame90.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_4_frame60.jpg,real,1
prepared_liveness_data\raw\real\kaggle_9_frame255.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame245.jpg,real,1
prepared_liveness_data\raw\real\kaggle_69_frame180.jpg,real,1
prepared_liveness_data\raw\real\kaggle_69_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_69_frame195.jpg,real,1
prepared_liveness_data\raw\real\kaggle_77_frame120.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame310.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_69_frame90.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_51_frame190.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame370.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame350.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_4_frame235.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame540.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame45.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_26_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame395.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_19_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_53_frame250.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame80.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_0_frame245.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame400.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame340.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_53_frame260.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame25.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame530.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_72_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_43_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_46_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_2_frame320.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_46_frame385.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame20.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame75.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame220.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_41_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame220.jpg,real,1
prepared_liveness_data\raw\real\kaggle_17_frame85.jpg,real,1
prepared_liveness_data\raw\real\kaggle_2_frame85.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame245.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_76_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_58_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame205.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_1_frame195.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_78_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame340.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame15.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_69_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame360.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_38_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_7_frame115.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame295.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_67_frame105.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame40.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_73_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame195.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_20_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_77_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame565.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_2_frame115.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame190.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame520.jpg,real,1
prepared_liveness_data\raw\real\kaggle_69_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_65_frame285.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame175.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame300.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_48_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_33_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame195.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_50_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame315.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame360.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_78_frame75.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_27_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame440.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame215.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_77_frame30.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_7_frame305.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame330.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_30_frame375.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_46_frame270.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame140.jpg,real,1
prepared_liveness_data\raw\real\kaggle_48_frame230.jpg,real,1
prepared_liveness_data\raw\real\kaggle_33_frame30.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame170.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_71_frame225.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_32_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_37_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_40_frame175.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame390.jpg,real,1
prepared_liveness_data\raw\real\kaggle_39_frame0.jpg,real,1
prepared_liveness_data\raw\real\kaggle_46_frame210.jpg,real,1
prepared_liveness_data\raw\real\kaggle_65_frame265.jpg,real,1
prepared_liveness_data\raw\real\kaggle_52_frame400.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame620.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_79_frame175.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame360.jpg,real,1
prepared_liveness_data\raw\real\kaggle_66_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_36_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame140.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame185.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame325.jpg,real,1
prepared_liveness_data\raw\real\kaggle_65_frame5.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame760.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_51_frame20.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_66_frame185.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame325.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_79_frame225.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_65_frame265.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame135.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_78_frame140.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_19_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_40_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_8_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_50_frame350.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame635.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame345.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame280.jpg,real,1
prepared_liveness_data\raw\real\kaggle_64_frame170.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame455.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame360.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_48_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_68_frame30.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_2_frame360.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_53_frame135.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_72_frame120.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_54_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_36_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame340.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_48_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_2_frame205.jpg,real,1
prepared_liveness_data\raw\real\kaggle_53_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_52_frame305.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame485.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_61_frame355.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_48_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame145.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_14_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_21_frame300.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_48_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame255.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_1_frame135.jpg,real,1
prepared_liveness_data\raw\real\kaggle_56_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_14_frame370.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame190.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_29_frame155.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame275.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame370.jpg,real,1
prepared_liveness_data\raw\real\kaggle_50_frame95.jpg,real,1
prepared_liveness_data\raw\real\kaggle_37_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_29_frame110.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame35.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_57_frame290.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_56_frame80.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame355.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_65_frame85.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_57_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_3_frame65.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame360.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame165.jpg,real,1
prepared_liveness_data\raw\real\kaggle_11_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame265.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame225.jpg,real,1
prepared_liveness_data\raw\real\kaggle_62_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_7_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_45_frame30.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_30_frame595.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_46_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_20_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_51_frame75.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_12_frame120.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_27_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_5_frame100.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_53_frame335.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_46_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_22_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_41_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame290.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_55_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_32_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_41_frame5.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame525.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_68_frame285.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame70.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame665.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_51_frame40.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_1_frame245.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame5.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_73_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_60_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame420.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame505.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_8_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_35_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame520.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_37_frame20.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame465.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_19_frame275.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_63_frame50.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_7_frame320.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame75.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_77_frame450.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_65_frame455.jpg,real,1
prepared_liveness_data\raw\real\kaggle_27_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame540.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame255.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_79_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_28_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame390.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame70.jpg,real,1
prepared_liveness_data\raw\real\kaggle_9_frame270.jpg,real,1
prepared_liveness_data\raw\real\kaggle_31_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame195.jpg,real,1
prepared_liveness_data\raw\real\kaggle_59_frame175.jpg,real,1
prepared_liveness_data\raw\real\kaggle_13_frame20.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_14_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame320.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame410.jpg,real,1
prepared_liveness_data\raw\real\kaggle_46_frame390.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_67_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame105.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_34_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_79_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame370.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_60_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_55_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_62_frame250.jpg,real,1
